payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status,transaction_date,transaction_month,merchant_name,industry,merchant_country,merchant_size,merchant_risk_category,platform_type,reserve_rate,expected_monthly_volume,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,lifetime_value,dispute_id,dispute_date,dispute_reason,disputed_amount,dispute_fee,dispute_status,resolution_date,recovered_amount,net_dispute_loss,approved_flag,declined_flag,has_dispute,approved_amount,gross_processing_revenue,modelled_fraud_loss,modelled_nonfraud_dispute_loss
P0039646,"2025-07-17 02:57:45",M00070,C001582,95.10,USD,1.53,Card,Credit,Mastercard,IT,IT,IT,Mobile,DEV001582,0,0,1,0,1,0,"Not Attempted",15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 070",Fashion,US,Medium,Medium,Direct,0.0381,106215.66,IT,2021-01-14,Loyal,65,0,2524,2249.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,95.10,1.53,0.00,0.00
P0007311,"2025-07-17 03:02:05",M00048,C006738,34.82,USD,0.69,Card,Credit,Visa,GB,GB,GB,Tablet,DEV006738,0,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,GB,2022-12-22,Occasional,2,0,1574,176.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,34.82,0.69,0.00,0.00
P0027405,"2025-07-17 03:09:20",M00053,C007204,43.56,EUR,0.81,"Digital Wallet",Debit,Visa,NL,NL,NL,Mobile,DEV007204,0,0,1,0,1,1,Successful,39,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 053",Gaming,IE,Medium,High,Marketplace,0.1206,179670.03,NL,2023-05-19,Occasional,2,3,1087,52.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,43.56,0.81,0.00,0.00
P0040096,"2025-07-17 03:16:59",M00065,C008819,51.53,EUR,0.92,Card,Credit,Visa,IE,IE,IE,Mobile,NEWDEV396809,1,1,1,0,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,NL,2025-04-06,New,0,0,522,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,51.53,0.92,0.00,0.00
P0043601,"2025-07-17 03:24:59",M00055,C001060,20.82,GBP,0.49,Card,Debit,Visa,NL,NL,NL,Mobile,DEV001060,0,0,1,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 055","Food Delivery",GB,Medium,Low,Subscription,0.0292,410397.88,NL,2022-01-26,Occasional,4,0,1813,523.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,20.82,0.49,0.00,0.00
P0024435,"2025-07-17 03:26:43",M00091,C005631,60.75,EUR,1.05,Card,Debit,Visa,IE,IE,IE,Tablet,NEWDEV582551,1,1,1,0,1,1,Successful,56,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 091",Ticketing,ES,Medium,High,Marketplace,0.0993,292787.35,IE,2025-07-12,Occasional,5,0,220,684.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,60.75,1.05,0.00,0.00
P0020549,"2025-07-17 03:27:00",M00087,C000328,13.60,CAD,0.39,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV000328,0,0,1,0,1,1,Successful,41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,FR,2022-11-24,Occasional,5,0,1556,664.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,13.60,0.39,0.00,0.00
P0011357,"2025-07-17 03:35:39",M00055,C000551,17.31,GBP,0.44,Card,Credit,Amex,IE,IE,IE,Tablet,DEV000551,0,0,1,0,1,0,"Not Attempted",13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 055","Food Delivery",GB,Medium,Low,Subscription,0.0292,410397.88,IE,2020-06-21,Returning,20,0,2410,1971.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.31,0.44,0.00,0.00
P0011203,"2025-07-17 03:41:50",M00037,C003054,28.76,EUR,0.60,Card,Debit,Visa,AU,AU,AU,Mobile,NEWDEV878943,1,0,1,0,1,1,Successful,38,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,AU,2024-03-17,Returning,8,0,1180,805.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,28.76,0.60,0.00,0.00
P0027831,"2025-07-17 03:42:41",M00048,C009831,10.13,USD,0.34,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV009831,0,0,1,0,1,0,"Not Attempted",17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,DE,2024-10-11,Occasional,3,0,1082,397.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,10.13,0.34,0.00,0.00
P0016381,"2025-07-17 03:43:44",M00068,C004760,289.65,GBP,4.26,Card,Credit,Visa,AU,AU,AU,Desktop,DEV004760,0,1,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,AU,2025-03-28,New,0,0,716,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,289.65,4.26,0.00,0.00
P0034934,"2025-07-17 03:48:40",M00012,C006766,19.29,EUR,0.47,Card,Debit,Mastercard,GB,GB,GB,Desktop,DEV006766,0,0,1,0,1,0,"Not Attempted",11,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 012","Food Delivery",DE,Small,Low,Marketplace,0.0147,7623.62,GB,2025-02-22,New,2,0,968,78.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,19.29,0.47,0.00,0.00
P0044943,"2025-07-17 04:12:20",M00097,C002550,32.50,AUD,0.66,Card,Debit,Visa,AU,AU,AU,Mobile,DEV002550,0,1,0,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 097","Food Delivery",AU,Medium,High,Marketplace,0.0791,379586.08,AU,2025-03-04,New,0,0,611,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,32.50,0.66,0.00,0.00
P0031926,"2025-07-17 04:13:40",M00087,C003074,66.80,CAD,1.14,Card,Debit,Visa,DE,DE,DE,Mobile,NEWDEV112237,1,0,1,0,1,1,Successful,45,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,DE,2022-08-01,Occasional,5,0,1732,535.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,66.80,1.14,0.00,0.00
P0016235,"2025-07-17 04:19:31",M00043,C006701,85.89,USD,1.40,Card,Credit,Visa,CA,CA,CA,Mobile,DEV006701,0,0,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 043","Digital Products",US,Medium,High,Direct,0.0832,178124.04,CA,2021-08-09,Returning,18,0,2113,2508.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,85.89,1.40,0.00,0.00
P0029408,"2025-07-17 04:21:38",M00017,C007901,34.49,AUD,0.68,"Digital Wallet",Credit,Visa,DE,DE,DE,Tablet,DEV007901,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,DE,2019-07-14,Returning,15,0,2413,1092.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,34.49,0.68,0.00,0.00
P0018510,"2025-07-17 04:28:51",M00087,C004541,28.66,CAD,0.60,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV004541,0,0,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,DE,2019-11-09,Returning,5,0,2372,469.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,28.66,0.60,0.00,0.00
P0031609,"2025-07-17 04:31:15",M00060,C005269,148.60,EUR,2.28,Card,Debit,Mastercard,NL,NL,AU,Mobile,DEV005269,0,0,1,1,1,1,Failed,33,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 060","Subscription Software",IT,Medium,Low,Subscription,0.0173,191497.99,NL,2024-10-15,Occasional,1,0,929,23.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,148.60,2.28,0.00,0.00
P0046860,"2025-07-17 04:49:46",M00017,C007205,26.91,AUD,0.58,Card,Debit,Visa,GB,GB,IT,Mobile,DEV007205,0,0,1,1,1,1,Failed,55,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,GB,2023-03-31,Returning,13,0,1301,508.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.91,0.58,0.00,0.00
P0040994,"2025-07-17 04:52:18",M00040,C000716,117.49,EUR,1.84,"Digital Wallet",Debit,Mastercard,CA,CA,CA,Mobile,DEV000716,0,0,1,0,1,0,"Not Attempted",14,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 040",Fashion,FR,Small,Low,Direct,0.0274,32139.82,CA,2025-01-06,New,2,0,841,49.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,117.49,1.84,0.00,0.00
P0043800,"2025-07-17 05:11:38",M00099,C005694,98.81,EUR,1.58,Card,Credit,Visa,NL,NL,IT,Tablet,NEWDEV469478,1,1,1,1,1,1,Successful,75,Review,Declined,"Issuer Decline",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 099",Ticketing,IT,Medium,High,Direct,0.1322,270364.88,NL,2025-07-10,Occasional,4,0,481,358.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0013682,"2025-07-17 05:20:15",M00064,C007312,90.20,EUR,1.46,Card,Debit,Visa,IE,IE,IE,Mobile,DEV007312,0,1,0,0,1,1,Successful,27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 064",Electronics,IE,Small,High,Direct,0.1067,24904.14,IE,2025-05-12,New,2,0,246,185.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,90.20,1.46,0.00,0.00
P0047130,"2025-07-17 05:21:11",M00085,C008003,43.56,AUD,0.81,"Bank Transfer","Not Applicable","Not Applicable",CA,CA,CA,Desktop,DEV008003,0,0,1,0,1,0,"Not Attempted",9,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 085",Fashion,AU,Medium,Low,Direct,0.0178,338399.89,CA,2019-04-10,Returning,8,0,2539,173.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,43.56,0.81,0.00,0.00
P0000532,"2025-07-17 05:30:42",M00019,C002485,118.79,EUR,1.86,Card,Debit,Visa,FR,FR,FR,Desktop,DEV002485,0,0,0,0,1,0,"Not Attempted",5,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 019","Subscription Software",FR,Small,Low,Subscription,0.0271,39133.38,FR,2019-08-20,Loyal,59,0,3029,1737.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,118.79,1.86,0.00,0.00
P0003695,"2025-07-17 05:36:46",M00065,C005510,67.13,EUR,1.14,Card,Credit,Visa,ES,ES,US,Mobile,DEV005510,0,1,1,1,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,ES,2025-04-22,Occasional,1,0,716,42.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,67.13,1.14,0.00,0.00
P0003679,"2025-07-17 05:48:29",M00037,C009124,12.01,EUR,0.37,"Digital Wallet",Debit,Visa,GB,GB,GB,Mobile,DEV009124,0,0,1,0,1,0,"Not Attempted",24,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,GB,2023-03-28,Occasional,2,0,1424,111.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,12.01,0.37,0.00,0.00
P0003827,"2025-07-17 06:03:29",M00062,C009124,39.40,AUD,0.75,Card,Credit,Visa,GB,GB,GB,Mobile,DEV009124,0,0,1,0,2,1,Successful,33,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 062","Digital Products",AU,Medium,High,Direct,0.1489,372992.11,GB,2023-03-28,Occasional,2,0,1424,111.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,39.40,0.75,0.00,0.00
P0039549,"2025-07-17 06:12:45",M00068,C004835,270.77,GBP,3.99,Card,Debit,Mastercard,ES,ES,ES,Mobile,DEV004835,0,0,1,0,1,0,"Not Attempted",17,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,ES,2022-02-21,Occasional,4,0,1764,204.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,270.77,3.99,0.00,0.00
P0018328,"2025-07-17 06:17:06",M00017,C003106,17.94,AUD,0.45,"Bank Transfer","Not Applicable","Not Applicable",FR,FR,IE,Mobile,DEV003106,0,0,1,1,1,0,"Not Attempted",56,Approve,Approved,"Not Applicable",0,"Fully Refunded",2025-07-17,2025-07,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,FR,2022-01-13,Occasional,1,0,2090,87.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.94,0.45,0.00,0.00
P0046760,"2025-07-17 06:22:06",M00032,C001114,317.86,GBP,4.65,Card,Credit,Visa,FR,FR,FR,Desktop,DEV001114,0,0,1,0,1,0,"Not Attempted",10,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 032",Marketplace,GB,Small,Low,Marketplace,0.0220,44355.29,FR,2022-03-24,Occasional,3,0,1653,223.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,317.86,4.65,0.00,0.00
P0031823,"2025-07-17 06:40:37",M00001,C006991,100.98,EUR,1.61,"Bank Transfer","Not Applicable","Not Applicable",IT,IT,IT,Desktop,DEV006991,0,0,0,0,1,0,"Not Attempted",24,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 001",Fashion,IT,Small,Medium,Direct,0.0690,39251.29,ES,2017-02-06,Loyal,27,0,3594,922.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,100.98,1.61,0.00,0.00
P0012683,"2025-07-17 06:47:46",M00094,C006527,31.57,GBP,0.64,"Bank Transfer","Not Applicable","Not Applicable",GB,GB,GB,Desktop,DEV006527,0,0,0,0,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,GB,2025-04-05,Occasional,6,0,645,553.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.57,0.64,0.00,0.00
P0037998,"2025-07-17 07:00:19",M00023,C006487,277.26,GBP,4.08,"Digital Wallet",Debit,Visa,ES,ES,ES,Mobile,DEV006487,0,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 023",Travel,GB,Enterprise,High,Marketplace,0.1089,2708181.47,ES,2020-04-18,Returning,11,0,2503,1591.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,277.26,4.08,0.00,0.00
P0046726,"2025-07-17 07:13:59",M00071,C002833,244.60,EUR,3.62,"Bank Transfer","Not Applicable","Not Applicable",GB,GB,GB,Mobile,DEV002833,0,0,1,0,1,0,"Not Attempted",13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 071","Subscription Software",IE,Medium,Low,Subscription,0.0131,380579.49,GB,2022-12-07,Occasional,3,0,1135,259.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,244.60,3.62,0.00,0.00
P0026559,"2025-07-17 07:36:58",M00081,C005517,27.24,CAD,0.58,Card,Debit,Visa,FR,FR,FR,Mobile,DEV005517,0,0,1,0,1,0,"Not Attempted",16,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,FR,2019-05-25,Returning,9,0,3006,682.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,27.24,0.58,0.00,0.00
P0025825,"2025-07-17 07:37:14",M00001,C006427,75.66,EUR,1.26,Card,Credit,Visa,IT,IT,IT,Mobile,NEWDEV337778,1,1,0,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 001",Fashion,IT,Small,Medium,Direct,0.0690,39251.29,IT,2025-04-22,New,1,0,935,38.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,75.66,1.26,0.00,0.00
P0023107,"2025-07-17 07:39:59",M00070,C005197,57.11,USD,1.00,"Digital Wallet",Debit,Visa,NL,NL,ES,Desktop,NEWDEV685331,1,0,1,1,1,1,Successful,52,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 070",Fashion,US,Medium,Medium,Direct,0.0381,106215.66,NL,2024-11-13,Occasional,2,0,973,222.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0045286,"2025-07-17 07:52:34",M00028,C004805,26.49,AUD,0.57,Card,Debit,Visa,NL,NL,NL,Mobile,DEV004805,0,0,1,0,1,0,"Not Attempted",29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,NL,2024-05-10,Occasional,3,0,1302,276.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.49,0.57,0.00,0.00
P0011051,"2025-07-17 08:07:33",M00054,C004707,15.52,USD,0.42,Card,Credit,Visa,IT,IT,IT,Desktop,DEV004707,0,0,1,0,1,1,Successful,31,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 054",Gaming,US,Small,High,Marketplace,0.0806,32647.09,IT,2024-05-05,Occasional,4,0,1237,84.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,15.52,0.42,0.00,0.00
P0008321,"2025-07-17 08:14:26",M00064,C007130,289.57,EUR,4.25,Card,Credit,Mastercard,GB,GB,GB,Mobile,DEV007130,0,0,1,0,1,1,Successful,36,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 064",Electronics,IE,Small,High,Direct,0.1067,24904.14,GB,2022-10-07,Returning,12,0,1869,810.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,289.57,4.25,0.00,0.00
P0000157,"2025-07-17 08:24:31",M00056,C007495,150.84,EUR,2.31,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV007495,0,0,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 056",Electronics,NL,Medium,High,Subscription,0.0903,315534.15,DE,2022-01-08,Returning,16,0,1842,1137.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,150.84,2.31,0.00,0.00
P0021183,"2025-07-17 08:25:35",M00099,C000604,135.67,EUR,2.10,"Digital Wallet",Credit,Mastercard,ES,ES,ES,Desktop,NEWDEV331657,1,1,1,0,1,1,Successful,51,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 099",Ticketing,IT,Medium,High,Direct,0.1322,270364.88,ES,2025-06-02,New,1,0,345,64.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,135.67,2.10,0.00,0.00
P0027970,"2025-07-17 08:28:46",M00028,C000119,12.30,AUD,0.37,Card,Credit,Visa,IE,IE,IE,Mobile,DEV000119,0,0,1,0,1,0,"Not Attempted",20,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,IE,2023-06-25,Occasional,2,0,1050,100.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,12.30,0.37,0.00,0.00
P0037293,"2025-07-17 08:40:15",M00007,C004703,473.56,EUR,6.83,Card,Debit,Amex,US,US,US,Desktop,DEV004703,0,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,US,2022-09-19,Occasional,5,0,1259,462.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,473.56,6.83,0.00,0.00
P0021229,"2025-07-17 08:43:35",M00028,C000604,8.73,AUD,0.32,Card,Credit,Mastercard,ES,ES,ES,Mobile,DEV000604,0,1,1,0,2,1,Successful,38,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,ES,2025-06-02,New,1,0,345,64.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,8.73,0.32,0.00,0.00
P0022051,"2025-07-17 08:56:07",M00037,C004404,18.78,EUR,0.46,"Digital Wallet",Credit,Visa,NL,NL,NL,Mobile,DEV004404,0,1,1,0,1,0,"Not Attempted",26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,NL,2025-07-15,New,2,0,547,91.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,18.78,0.46,0.00,0.00
P0017687,"2025-07-17 09:00:51",M00048,C006535,30.48,USD,0.63,Card,Debit,Mastercard,IE,IE,IE,Desktop,DEV006535,0,0,1,0,1,1,Successful,30,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,IE,2023-07-27,Occasional,6,0,1189,920.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0028297,"2025-07-17 09:10:02",M00007,C001448,758.50,EUR,10.82,Card,Debit,Visa,ES,ES,CA,Tablet,DEV001448,0,0,1,1,1,1,Successful,54,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,ES,2025-01-25,New,1,0,516,67.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,758.50,10.82,0.00,0.00
P0044995,"2025-07-17 09:13:58",M00062,C007602,9.64,AUD,0.33,Card,Debit,Visa,AU,AU,AU,Mobile,DEV007602,0,0,0,0,1,1,Successful,26,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 062","Digital Products",AU,Medium,High,Direct,0.1489,372992.11,IE,2025-01-14,New,1,0,506,23.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,9.64,0.33,0.00,0.00
P0048246,"2025-07-17 09:27:57",M00014,C008953,73.35,EUR,1.23,Card,Credit,Mastercard,FR,DE,DE,Mobile,DEV008953,0,0,1,1,1,1,Successful,45,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 014",Ticketing,NL,Small,Medium,Direct,0.0589,25784.48,DE,2025-01-24,Occasional,3,0,673,211.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,73.35,1.23,0.00,0.00
P0019757,"2025-07-17 09:45:37",M00017,C000769,31.28,AUD,0.64,Card,Credit,Amex,CA,CA,CA,Desktop,DEV000769,0,0,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,CA,2024-07-31,Returning,17,0,638,620.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.28,0.64,0.00,0.00
P0017587,"2025-07-17 09:53:18",M00065,C002298,96.99,EUR,1.56,"Digital Wallet",Debit,Visa,DE,DE,DE,Mobile,DEV002298,0,0,0,0,1,0,"Not Attempted",18,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-07-17,2025-07,"Synthetic Merchant 065",Fashion,DE,Enterprise,Medium,Direct,0.0652,1777587.97,AU,2023-12-13,Returning,16,1,1462,1698.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,96.99,1.56,0.00,0.00
